Longitude,Latitude,Supervisor District,Police District,Analysis Neighborhood
-122.3944792063816,37.729526696109126,10.0,Bayview,Bayview Hunters Point
-122.3944736826432,37.76141660425634,10.0,Bayview,Potrero Hill
-122.39445877735602,37.7337669701505,10.0,Bayview,Bayview Hunters Point
-122.39440704221391,37.781942110087385,6.0,Southern,Financial District/South Beach
-122.39440306701336,37.708903824877794,10.0,Out of SF,Bayview Hunters Point
-122.39437053746823,37.78574042126939,6.0,Southern,Financial District/South Beach
-122.39435242981628,37.76014229534401,10.0,Bayview,Potrero Hill
-122.39430194960758,37.72078305305985,10.0,Bayview,Bayview Hunters Point
-122.39430003844754,37.78008972934234,6.0,Southern,South of Market
-122.39428935721928,37.778833010784254,6.0,Southern,South of Market
-122.39427622920932,37.78992622888631,6.0,Southern,Financial District/South Beach
-122.39424349422065,37.72547564939949,10.0,Bayview,Bayview Hunters Point
-122.3941505161344,37.78350350834389,6.0,Out of SF,Financial District/South Beach
-122.394127095217,37.73274324263215,10.0,Bayview,Bayview Hunters Point
-122.3941071115673,37.75759158940101,10.0,Bayview,Potrero Hill
-122.39409981524676,37.72728040094178,10.0,Bayview,Bayview Hunters Point
-122.39409283812178,37.78169131174908,6.0,Southern,Financial District/South Beach
-122.3940928342111,37.7367286511018,10.0,Bayview,Bayview Hunters Point
-122.39405962490252,37.79253721635949,6.0,Central,Financial District/South Beach
-122.39403506751226,37.776332975565595,6.0,Southern,Mission Bay
-122.3939397680578,37.77250653484488,6.0,Southern,Mission Bay
-122.3939209435326,37.786851765708995,6.0,Southern,Financial District/South Beach
-122.39390394778086,37.73378770958217,10.0,Bayview,Bayview Hunters Point
-122.39385728756908,37.77797713148576,6.0,Southern,South of Market
-122.3937369294708,37.72140845975932,10.0,Bayview,Bayview Hunters Point
-122.39372979676084,37.76402134194153,10.0,Bayview,Potrero Hill
-122.3936531336956,37.772732929952134,6.0,Southern,Mission Bay
-122.39364555583076,37.73085415535113,10.0,Bayview,Bayview Hunters Point
-122.39361946988484,37.75248536512138,10.0,Bayview,Potrero Hill
-122.39361807641598,37.78307785325764,6.0,Southern,Financial District/South Beach
-122.39361254467056,37.76275552480951,10.0,Bayview,Potrero Hill
-122.39359835894405,37.77175774238835,6.0,Southern,Mission Bay
-122.39359716503304,37.787996308614986,6.0,Southern,Financial District/South Beach
-122.3935815182382,37.72939917052591,10.0,Bayview,Bayview Hunters Point
-122.3935701576956,37.7269798312908,10.0,Bayview,Bayview Hunters Point
-122.3935448100848,37.71848736123748,10.0,Bayview,Bayview Hunters Point
-122.39353657609036,37.778230398393895,6.0,Southern,South of Market
-122.39352888863368,37.727913311805345,10.0,Bayview,Bayview Hunters Point
-122.39352363301738,37.73735075710154,10.0,Bayview,Bayview Hunters Point
-122.39351896450027,37.78123323937391,6.0,Southern,Financial District/South Beach
-122.39348838873728,37.76147616037246,10.0,Bayview,Potrero Hill
-122.39344473448948,37.78647233712464,6.0,Southern,Financial District/South Beach
-122.39340794016304,37.790612669467755,6.0,Southern,Financial District/South Beach
-122.39336473307232,37.76020191183208,10.0,Bayview,Potrero Hill
-122.39335512646646,37.775787314614526,6.0,Southern,Mission Bay
-122.39334026694657,37.74991515734683,10.0,Bayview,Bayview Hunters Point
-122.39334020712592,37.73441300707409,10.0,Bayview,Bayview Hunters Point
-122.39326226530991,37.73079994356901,10.0,Bayview,Bayview Hunters Point
-122.39324579530016,37.782137079195415,6.0,Southern,Financial District/South Beach
-122.39324250568248,37.732615577172915,10.0,Bayview,Bayview Hunters Point
-122.39318768414466,37.78096880274808,6.0,Southern,Financial District/South Beach
-122.3931813328012,37.79323049132005,3.0,Southern,Financial District/South Beach
-122.3931719589466,37.722034716260424,10.0,Bayview,Bayview Hunters Point
-122.39312262975965,37.757650784191725,10.0,Bayview,Potrero Hill
-122.39298153999458,37.71911364145084,10.0,Bayview,Bayview Hunters Point
-122.39296508760688,37.73796120471815,10.0,Bayview,Bayview Hunters Point
-122.39294450404223,37.77179714398888,6.0,Southern,Mission Bay
-122.3928994207144,37.72848957962269,10.0,Bayview,Bayview Hunters Point
-122.39288410139532,37.75509563783832,10.0,Bayview,Potrero Hill
-122.39285958446878,37.77090916024206,6.0,Southern,Mission Bay
-122.3928416096496,37.78245709858405,6.0,Southern,Financial District/South Beach
-122.39284004961291,37.783692641224896,6.0,Southern,Financial District/South Beach
-122.39277593098689,37.73503810034585,10.0,Bayview,Bayview Hunters Point
-122.39276042397816,37.73072896016943,10.0,Bayview,Bayview Hunters Point
-122.39274978789828,37.778851716626704,6.0,Southern,Mission Bay
-122.39272855386312,37.70984934107128,10.0,Bayview,Bayview Hunters Point
-122.39272283486896,37.78868666104212,6.0,Southern,Financial District/South Beach
-122.39268916313836,37.709094656310334,10.0,Bayview,Bayview Hunters Point
-122.39268455765354,37.71032964679412,10.0,Bayview,Bayview Hunters Point
-122.3926618696727,37.76669145946491,6.0,Southern,Mission Bay
-122.39263938768424,37.75254468277438,10.0,Bayview,Bayview Hunters Point
-122.3926130835096,37.78142288596124,6.0,Southern,Financial District/South Beach
-122.39260969783656,37.722657955936725,10.0,Bayview,Bayview Hunters Point
-122.39260902883684,37.711272140597536,10.0,Bayview,Bayview Hunters Point
-122.3925246234112,37.791310970148544,6.0,Southern,Financial District/South Beach
-122.39241823150296,37.71973994820435,10.0,Bayview,Bayview Hunters Point
-122.39241507518486,37.72915975311489,10.0,Bayview,Bayview Hunters Point
-122.39239296449932,37.73860268382163,10.0,Bayview,Bayview Hunters Point
-122.3923579203178,37.73248790601911,10.0,Ingleside,Bayview Hunters Point
-122.3923487490079,37.73006681752057,10.0,Bayview,Bayview Hunters Point
-122.3922354967543,37.72622241965958,10.0,Bayview,Bayview Hunters Point
-122.39221366181737,37.73566095847136,10.0,Bayview,Bayview Hunters Point
-122.39221065777404,37.779277452518656,6.0,Southern,Financial District/South Beach
-122.39211876778192,37.78420530548252,6.0,Southern,Financial District/South Beach
-122.3920774505126,37.78184616921501,6.0,Southern,Financial District/South Beach
-122.39207295645808,37.73085518204947,10.0,Bayview,Bayview Hunters Point
-122.39204998414132,37.71858492944228,10.0,Bayview,Bayview Hunters Point
-122.39187034373477,37.72034909845266,10.0,Bayview,Bayview Hunters Point
-122.39185829145076,37.78936926678204,6.0,Southern,Financial District/South Beach
-122.39185242082758,37.7297855541108,10.0,Bayview,Bayview Hunters Point
-122.39184052639568,37.77812569661714,6.0,Southern,Mission Bay
-122.39183067038527,37.73922797567673,10.0,Bayview,Bayview Hunters Point
-122.39179715703968,37.73164354496828,10.0,Bayview,Bayview Hunters Point
-122.39166981735308,37.7268513232293,10.0,Bayview,Bayview Hunters Point
-122.39164756892752,37.73628803879937,10.0,Bayview,Bayview Hunters Point
-122.39164579873244,37.792005700560594,6.0,Southern,Financial District/South Beach
-122.39159941138196,37.71752615792832,10.0,Bayview,Bayview Hunters Point
-122.39159910708348,37.78382266747076,6.0,Southern,Financial District/South Beach
-122.391537616788,37.76159405123934,10.0,Bayview,Potrero Hill
-122.39152135166226,37.73243190722915,10.0,Bayview,Bayview Hunters Point
-122.3914919152981,37.72391410367005,10.0,Bayview,Bayview Hunters Point
-122.39143433652146,37.77346692060747,6.0,Southern,Mission Bay
-122.39141752820116,37.76036149087783,10.0,Bayview,Potrero Hill
-122.39137353346597,37.77283099431839,6.0,Out of SF,Mission Bay
-122.39130831189652,37.78245396537465,6.0,Southern,Financial District/South Beach
-122.39130649030376,37.72097598590643,10.0,Bayview,Bayview Hunters Point
-122.39128975818817,37.730411351369746,10.0,Bayview,Bayview Hunters Point
-122.3912842490853,37.77189717582161,6.0,Southern,Mission Bay
-122.39126842523832,37.73985319897475,10.0,Bayview,Bayview Hunters Point
-122.3912444943072,37.73322326126074,10.0,Bayview,Bayview Hunters Point
-122.39119934924324,37.77100919089478,6.0,Southern,Mission Bay
-122.39117965917616,37.78745518601511,6.0,Southern,Financial District/South Beach
-122.39116559467018,37.784774779704144,6.0,Southern,Financial District/South Beach
-122.39115601762396,37.77055597514688,6.0,Southern,Mission Bay
-122.39114136741038,37.718040052546584,10.0,Bayview,Bayview Hunters Point
-122.39112141994217,37.77755327626562,6.0,Bayview,Mission Bay
-122.3911076174106,37.72747634596821,10.0,Bayview,Bayview Hunters Point
-122.39109612051386,37.792436047188296,6.0,Richmond,Financial District/South Beach
-122.39108750071148,37.73690675439464,10.0,Bayview,Bayview Hunters Point
-122.39106458549364,37.780182449409146,6.0,Southern,Financial District/South Beach
-122.39105679712928,37.74636177868099,10.0,Bayview,Bayview Hunters Point
-122.39097101886335,37.79006979947905,6.0,Central,Financial District/South Beach
-122.39096789139202,37.73401387137355,10.0,Bayview,Bayview Hunters Point
-122.3909219438038,37.75521390152421,10.0,Bayview,Potrero Hill
-122.39088782630682,37.71036523297958,10.0,Bayview,Bayview Hunters Point
-122.39085672212424,37.78441056823969,6.0,Southern,Financial District/South Beach
-122.39083588151917,37.71116977074043,10.0,Bayview,Bayview Hunters Point
-122.39074534279013,37.72159985216247,10.0,Bayview,Bayview Hunters Point
-122.3907270848595,37.73103714598506,10.0,Bayview,Bayview Hunters Point
-122.39072310643704,37.716921904910656,10.0,Bayview,Bayview Hunters Point
-122.39069849493484,37.7629257461423,10.0,Bayview,Potrero Hill
-122.3906937736637,37.73479735810732,10.0,Bayview,Bayview Hunters Point
-122.39056415497244,37.71868763249085,10.0,Bayview,Bayview Hunters Point
-122.39054746381515,37.72809908084767,10.0,Bayview,Bayview Hunters Point
-122.39052723477022,37.78060675630406,6.0,Southern,Mission Bay
-122.3905211016664,37.73754172390097,10.0,Bayview,Bayview Hunters Point
-122.39045425273756,37.76042434546984,10.0,Bayview,Potrero Hill
-122.3904330388234,37.7501183410453,10.0,Bayview,Bayview Hunters Point
-122.39041626502802,37.73559051983254,10.0,Bayview,Bayview Hunters Point
-122.39036270895647,37.72516720499836,10.0,Bayview,Bayview Hunters Point
-122.39034455168552,37.734598707743686,10.0,Bayview,Bayview Hunters Point
-122.39031948501302,37.78813450138674,6.0,Southern,Financial District/South Beach
-122.3902100869154,37.7578258598883,10.0,Bayview,Potrero Hill
-122.3902050269958,37.71749791363179,10.0,Bayview,Bayview Hunters Point
-122.3901830790812,37.72222494551613,10.0,Bayview,Bayview Hunters Point
-122.39016440205604,37.73166293784926,10.0,Bayview,Bayview Hunters Point
-122.39014505197724,37.736390193758744,10.0,Bayview,Bayview Hunters Point
-122.3900250407223,37.77630014439043,6.0,Southern,Mission Bay
-122.39001968579464,37.719298464887245,10.0,Bayview,Bayview Hunters Point
-122.39000172133102,37.716156273799264,10.0,Bayview,Bayview Hunters Point
-122.38998859056969,37.75527014505354,10.0,Bayview,Potrero Hill
-122.38998131767396,37.72872846256451,10.0,Bayview,Bayview Hunters Point
-122.38995889054738,37.738166152133715,10.0,Bayview,Bayview Hunters Point
-122.38986446334408,37.73716953069777,10.0,Bayview,Bayview Hunters Point
-122.38985954971992,37.75399971361786,10.0,Bayview,Potrero Hill
-122.3898519611486,37.76426021440879,6.0,Southern,Potrero Hill
-122.3898463933948,37.783609175905454,6.0,Southern,Financial District/South Beach
-122.38980070786783,37.72579055936927,10.0,Bayview,Bayview Hunters Point
-122.3897708377466,37.73522488201082,10.0,Bayview,Bayview Hunters Point
-122.38976016875958,37.744672674199506,10.0,Bayview,Bayview Hunters Point
-122.38975356130038,37.78122070554999,6.0,Southern,Mission Bay
-122.38973281671169,37.76298610583481,10.0,Bayview,Potrero Hill
-122.38972964562348,37.752720740441546,10.0,Bayview,Bayview Hunters Point
-122.3896366412841,37.786223776271626,6.0,Southern,Financial District/South Beach
-122.3896077324244,37.76171064829068,10.0,Mission,Potrero Hill
-122.38960060074284,37.73228996130427,10.0,Bayview,Bayview Hunters Point
-122.38960018652791,37.75144609910499,10.0,Bayview,Bayview Hunters Point
-122.38958738129648,37.737955394873,10.0,Bayview,Bayview Hunters Point
-122.38952660390618,37.77110995195781,6.0,Southern,Mission Bay
-122.389485813782,37.7604352766892,10.0,Bayview,Potrero Hill
-122.38945904536318,37.71992742512608,10.0,Bayview,Bayview Hunters Point
-122.38942894299096,37.78883777870189,6.0,Southern,Financial District/South Beach
-122.3894187218647,37.729353884833834,10.0,Bayview,Bayview Hunters Point
-122.38930771704928,37.76881993660798,6.0,Southern,Mission Bay
-122.38924822480188,37.757883662734024,10.0,Bayview,Potrero Hill
-122.38923775427506,37.72641514900517,10.0,Bayview,Bayview Hunters Point
-122.38921984741468,37.73585632338393,10.0,Bayview,Bayview Hunters Point
-122.38919329994268,37.74529840818052,10.0,Bayview,Bayview Hunters Point
-122.38913920205168,37.71967749891533,10.0,Bayview,Bayview Hunters Point
-122.3891134107144,37.73911266036485,10.0,Bayview,Bayview Hunters Point
-122.3891063344374,37.75635658564954,10.0,Bayview,Potrero Hill
-122.38903506954964,37.732918894097565,10.0,Bayview,Bayview Hunters Point
-122.38903096825118,37.73953344721221,10.0,Bayview,Bayview Hunters Point
-122.38897780416126,37.7160869851702,10.0,Bayview,Bayview Hunters Point
-122.38885511785888,37.72998041447379,10.0,Bayview,Bayview Hunters Point
-122.38885128462512,37.76432183426309,10.0,Southern,Potrero Hill
-122.38883452300796,37.73942193821587,10.0,Bayview,Bayview Hunters Point
-122.38877943718776,37.78689867924955,6.0,Southern,Financial District/South Beach
-122.38873799945696,37.76304827811293,10.0,Bayview,Potrero Hill
-122.38868401740454,37.76176644350888,10.0,Bayview,Potrero Hill
-122.38867281318193,37.72704414579369,10.0,Bayview,Bayview Hunters Point
-122.38865297228485,37.736482820127975,10.0,Bayview,Bayview Hunters Point
-122.38862907332827,37.7515021630662,10.0,Bayview,Bayview Hunters Point
-122.38856405612118,37.720124444499874,10.0,Bayview,Bayview Hunters Point
-122.38855639968526,37.76049100756587,10.0,Bayview,Potrero Hill
-122.3885077306853,37.75020597412777,10.0,Bayview,Bayview Hunters Point
-122.38848199675726,37.73353395912637,10.0,Northern,Bayview Hunters Point
-122.38847589500467,37.74110763100082,10.0,Bayview,Bayview Hunters Point
-122.38833333269504,37.72117506928244,10.0,Bayview,Bayview Hunters Point
-122.38831553235394,37.75793970427954,10.0,Bayview,Potrero Hill
-122.3883060691773,37.78179823456385,6.0,Southern,Financial District/South Beach
-122.38829225932103,37.73060610289242,10.0,Bayview,Bayview Hunters Point
-122.38827307850076,37.74004455201744,10.0,Bayview,Bayview Hunters Point
-122.38816413828668,37.766957909504505,6.0,Southern,Potrero Hill
-122.38810994589365,37.72766640042057,10.0,Bayview,Bayview Hunters Point
-122.38809082672331,37.73710637580877,10.0,Bayview,Bayview Hunters Point
-122.388055819621,37.720692804010646,10.0,Bayview,Bayview Hunters Point
-122.3880011217841,37.75538988423265,10.0,Bayview,Potrero Hill
-122.3879304959651,37.72472910911531,10.0,Bayview,Bayview Hunters Point
-122.3879168122909,37.76437937065936,6.0,Southern,Mission Bay
-122.3879096352738,37.73417046304538,10.0,Bayview,Bayview Hunters Point
-122.38779489071396,37.78709723841606,6.0,Southern,Financial District/South Beach
-122.38779479679472,37.76310721622728,10.0,Bayview,Potrero Hill
-122.38777795668946,37.77121525905079,6.0,Southern,Mission Bay
-122.38775628177876,37.7528356110411,10.0,Bayview,Bayview Hunters Point
-122.38773464569036,37.77076204118524,6.0,Southern,Mission Bay
-122.38772939117182,37.73123178759346,10.0,Bayview,Bayview Hunters Point
-122.3876900060934,37.761826478250704,10.0,Bayview,Potrero Hill
-122.38766133455968,37.71876049748721,10.0,Bayview,Bayview Hunters Point
-122.38756878451498,37.760550220844614,10.0,Bayview,Potrero Hill
-122.38755070874484,37.72829372549084,10.0,Bayview,Bayview Hunters Point
-122.3875280161674,37.73773065757427,10.0,Bayview,Bayview Hunters Point
